,project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone
250,豫财招标采购-2022-831,2022年09月06日,http://hngp.gov.cn/henan/content?infoId=1241887&channelCode=H600102,1,1,,河南九和共创仪器有限公司,郑州高新技术产业开发区翠竹街6号国家863软件园9号楼1303号,商丘师范学院通用电子仪器与自动化控制实验室建设项目设备采购,2446080,,商丘师范学院,商丘市平原中路55号,庞老师,0370-3057682,中建山河建设管理集团有限公司,郑州市郑东新区七里河南路与圃田西路交叉口西南角明亮环保三楼312室,王女士刘先生,0371-8655616118037790107
251,新乡政采招标采购-2022-27,2022年09月06日,http://hngp.gov.cn/henan/content?infoId=1241708&channelCode=H680202,1,1,,河南麦瑞克电子科技有限公司,郑州市中原区中原中路171号11号楼综合楼2单元16层1604号,详见附件,3966650,,新乡学院,新乡市金穗大道东段191号,张科,18303619890,河南星际项目管理有限公司,郑州市金水区中州大道1188号置地广场B座8楼,张婷婷,0371-65716639、13253652759
252,郑财招标采购-2022-216,2022年09月05日,http://hngp.gov.cn/henan/content?infoId=1241465&channelCode=H610102,1,1,,河南嘉泽教育科技有限公司,郑州市金水区畜牧路138号10号楼2单元5层22号,报告厅设设备,1516000,,郑州市第四十四高级中学,新郑市求实路以东、环南路以北、圭壁路以西、华南城五路以南,胡珂,0371-68769308,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
253,郑财招标采购-2022-217,2022年09月05日,http://hngp.gov.cn/henan/content?infoId=1241466&channelCode=H610102,1,1,,河南智胜教学设备有限公司,河南省郑州市金水区经五路30号院4号楼3单元6层36号,礼堂设备,4190000,,郑州市第四十四高级中学,新郑市求实路以东、环南路以北、圭壁路以西、华南城五路以南,胡珂,0371-68769308,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
254,郑财招标采购-2022-218,2022年09月05日,http://hngp.gov.cn/henan/content?infoId=1241077&channelCode=H610102,1,1,,河南省曙光电子科技有限公司,郑州市金水区农业路东16号1号楼2507室,会议室设备,1336000,,郑州市第四十四高级中学,新郑市求实路以东、环南路以北、圭壁路以西、华南城五路以南,胡珂,0371-68769308,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
255,豫财招标采购-2022-495,2022年09月05日,http://hngp.gov.cn/henan/content?infoId=1241426&channelCode=H600102,1,1,,中移系统集成有限公司,石家庄青园街220号,见附件,1955125,,河南林业职业学院,洛阳市中州东路2号河南林业职业学院,王老师,0379-61129334,河南省伟信招标管理咨询有限公司,郑州市东风南路与创业路交叉口郑东绿地中心北塔16楼,祁锐,0371-60936069
256,豫财招标采购-2022-814,2022年09月05日,http://hngp.gov.cn/henan/content?infoId=1241497&channelCode=H600102,"1,2",2,,"河南贝加尔电子科技有限公司,河南航羽智能科技有限公司","河南省郑州市文化路 82 号硅谷广场 C5-38,郑州航空港经济综合实验区如云路恒丰科创中心 1 号楼 8 楼","双创项目运营管理平台及创业孵化配套建设,科技创新体验平台及配套建设","2681360.00,2113000.00",,郑州铁路职业技术学院,郑州市郑东新区前程路9号（郑州铁路职业技术学院新校区）,王老师,0371-60867917,河南正禄招标代理有限公司,河南省郑州市郑东新区白沙镇通惠路31号府苑小区1号楼1单元402号,陈诗涵,0371-53301569
257,洛采公开-2022-147,2022年09月06日,http://hngp.gov.cn/henan/content?infoId=1240730&channelCode=H640102,1,1,,河南杰文信息技术有限公司,郑州经济技术开发区航海东路第六大街商鼎创业大厦526、527室,洛阳职业技术学院宠物医疗技术专业教学资源库建设项目,693580,,洛阳职业技术学院,洛阳市伊滨区科技大道6号,朱老师,17737999996,晟合（洛阳）工程管理咨询有限公司,洛阳市洛龙区太康东路369号恒生科技园A-4幢1303,张女士,0379-65526186
258,洛采公开-2022-158,2022年09月06日,http://hngp.gov.cn/henan/content?infoId=1240641&channelCode=H640102,1,1,,河南鸿祺信息技术有限公司,洛阳市西工区凯旋西路 30 号凯瑞君临商务 05 座 1712-1715 号,（1）招标项目编号：洛直集采招标(2022)0035号,2195000,,洛阳职业技术学院,洛阳市伊滨区科技大道6号,李先生,0379-64186266,洛阳市政府采购中心,洛阳市洛龙区开元大道与永泰街交叉口西南角洛阳市民之家六楼6013、6014室,张先生许先生,0379-69921027
259,,,http://hngp.gov.cn/henan/content?infoId=1239662&channelCode=H680204,,0,,,,,,,,,,,,,,
260,2022-08-4,,http://hngp.gov.cn/henan/content?infoId=1237811&channelCode=E030503,1,1,,濮阳市天逸电脑有限公司,濮阳市振兴路中段路西,电子设备,612000,,南乐县仓颉小学,濮阳市南乐县傅潭路东段北侧,刘连胜,13839294782,南乐县政府采购中心,南乐县昌州路83号北三楼,王洋洋,13303935169
261,豫财招标采购-2022-703,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1238276&channelCode=H600102,1,1,,河南新永源电子科技有限公司,郑州市金水区红专路 109 号 11 层 1104 号,文献服务支撑保障系统,3600000,,河南艺术职业学院,郑州市郑东新区郑开大道132号,李老师,0371-60867512,方大国际工程咨询股份有限公司,郑州市郑东新区康宁街与普济路交会处德威广场12层,张亚萍,0371-86120322
262,南阳政采公开-2022-19,2022年08月31日,http://hngp.gov.cn/henan/content?infoId=1236487&channelCode=H740602,1,1,,河南恩西机床有限公司,郑州市金水区农业路60号附2号,工业机器人,1095800,,河南省南阳工业学校,南阳市宛城区枣林街759号,胡建伟,13703459480,南阳市政府采购中心,南阳市范蠡东路与南都路交叉口市民服务中心中区3号楼5楼,程文博,0377-61176178
263,豫财招标采购-2022-718,2022年08月31日,http://hngp.gov.cn/henan/content?infoId=1236899&channelCode=H600102,1,1,,四川诚邦浩然测控技术有限公司,四川省成都经济技术开发区(龙泉驿区)车城西五路1588号,详见附件,1643000,,河南工学院,新乡市平原路东段699号,张老师,0373-3691035,河南省科教仪器设备招标有限公司,郑州市金水区顺河路17号院,吴老师，曾老师,0371-66398656、0371-66325700
264,郑财招标采购-2022-172,2022年08月31日,http://hngp.gov.cn/henan/content?infoId=1235498&channelCode=H610102,1,1,,河南华鑫教育科技有限公司,郑州市郑东新区龙湖中环南路北、九如路东1幢5层515号,校园广播及一卡通系统,1958318,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南招标采购服务有限公司,郑州市纬四路13号（花园路与纬四路交叉口东50米路北）,马小利,0371-65950562
265,驻政采购-2022-05-38,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234708&channelCode=H780602,1,1,,驻马店市天达电子有限公司,驻马店市驿城区交通路中段,2022005—多媒体教室改造（货物）三次,2202800,,黄淮学院,驻马店市开源路西段,张先生,13103666100,驻马店市公共资源交易中心(驻马店市政府采购中心),驻马店市文明路1196号,王女士（质疑）,0396-2609221
266,2022-07-45,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234653&channelCode=D690503,1,1,,洛阳科荣商贸有限公司,洛阳市瀍河区启明西路 13号院 7-1-303 室,详见附件,2480916,,洛阳市孟津区第一高级中学,河南省洛阳市孟津区城关镇会盟大道,郭老师,0379-67918699,西安瑞君建设项目管理有限公司,中国（河南）自由贸易试验区洛阳片区（高新）木棉路19号北航科技园4号楼1404室,张先生,0379-69969988
267,郑财招标采购-2022-188,2022年08月29日,http://hngp.gov.cn/henan/content?infoId=1234514&channelCode=H610102,1,1,,河南久兴教学设备有限公司,郑州市金水区花园路54号科技报社404室,化学创新实验室,1583000,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
268,郑财招标采购-2022-214,2022年08月29日,http://hngp.gov.cn/henan/content?infoId=1234512&channelCode=H610102,1,1,,中建八局装饰工程有限公司,中国（上海）自由贸易试验区世纪大道1568号16层01、02、03单元,校园文化建设（一期）,2210824,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
269,郑财招标采购-2022-189,2022年08月29日,http://hngp.gov.cn/henan/content?infoId=1234511&channelCode=H610102,1,1,,北京子铭时代科技发展有限公司,北京市延庆区八达岭经济开发区康西路1361号,生物创新实验室,1189980,,郑州市第一〇三高级中学,郑州市金水区群英路17号,赵晓静,0371-63726636,河南省伟信招标管理咨询有限公司,郑州市郑东新区东风南路与创业路交叉口绿地中心北塔16楼,李金秋董辛鹏,0371-65528292
270,郑东公开备[2022]29号,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234427&channelCode=D360202,1,1,,河南品之润电子科技有限公司,河南自贸试验区郑州片区（郑东）万通街85号正商和谐大厦A座902室,郑州市郑东新区永昌幼儿园采购12个班幼儿园玩教具、家具一批,1960075,,郑州市郑东新区永昌幼儿园,河南省郑州市郑东新区仁秀路与小南岗街交叉口东北角,张老师,0371-80961600,河南省至诚招标采购服务有限公司,郑州市中州大道与黄河路交叉口西北角金成时代广场9号楼1103室,王保全、冯杰、王昊煜,0371-63868876/97
271,安财招标采购-2022-18,2022年08月30日,http://hngp.gov.cn/henan/content?infoId=1234105&channelCode=H660202,1,1,,中国联合网络通信有限公司安阳市分公司,北关区红旗路56号,校园高速网络提升改造,2760000,,安阳幼儿师范高等专科学校,汤阴县中华路和人和大道交叉口,杨波,13937228027,安阳市政府采购中心,河南省安阳市文峰区文峰大道东段559号市民之家四楼,高瞻,0372-3387738
272,,,http://hngp.gov.cn/henan/content?infoId=1233502&channelCode=H650204,,0,,,,,,,,,,,,,,
273,豫财招标采购-2022-641,2022年08月25日,http://hngp.gov.cn/henan/content?infoId=1233302&channelCode=H600102,"1,2",2,,"郑州方策电子科技有限公司,河南创景科技有限公司","郑州市金水区天明路86号901号,河南省郑州市高新技术产业开发区长椿路23号19号楼1-4层1","新东校区智慧教室建设,新东校区智慧教室建设","3567928.00,2098882.00",,河南科技学院,新乡市华兰大道东段,蒋老师,0373-3693146监督电话：0373-3040279,河南省科教仪器设备招标有限公司,郑州市顺河路17号（顺河路与东明路交叉口向西150米路南）,王老师,0371-66398656
274,豫财招标采购-2022-804,2022年08月25日,http://hngp.gov.cn/henan/content?infoId=1232360&channelCode=H600102,"1,2",2,,"郑州日成图书有限公司,天择文化传播（河南）有限公司","郑州市中原区嵩山南路150号,郑州市金水区丰产路21号","河南财经政法大学2022年灾后受损中文图书购置项目A包,","65.000,65.000",,河南财经政法大学,郑州市金水东路180号,孙老师,0371-86157236,中技兴安工程项目管理有限公司,郑州市金水区郑汴路与建业路交叉口永恒名座大厦15楼1503室,李媛媛,0371-55986707
275,,,http://hngp.gov.cn/henan/content?infoId=1230703&channelCode=H680204,,0,,,,,,,,,,,,,,
276,豫财招标采购-2022-609,2022年08月24日,http://hngp.gov.cn/henan/content?infoId=1230887&channelCode=H600102,1,1,,墨海方舟（武汉）科技有限公司,武汉市东湖新技术开发区华光大道18号高科大厦11楼1168号,河南警察学院侦查学模拟侦查实验中心(一期)建设项目,1675960,,河南警察学院,郑州市郑东新区龙子湖东路1号,张老师,0371-56817697,河南英华咨询有限公司,郑州市电厂路国家大学科技园东区16号楼C座21层,田真真,15039598821
277,豫财招标采购-2022-593,2022年08月23日,http://hngp.gov.cn/henan/content?infoId=1230532&channelCode=H600102,1,1,,郑州科磊仪器设备有限公司,郑州市中原区秦岭路海森林小区 5号楼西单元 803 号,安阳师范学院智能计算工程实验室,325800,,安阳师范学院,河南省安阳市弦歌大道安阳师范学院,贺老师,0372-3300550,河南省教育招标服务有限公司,河南省郑州市金水区花园路与农业路交叉口北100米路西河南省农业科学院农信楼一楼,翟向阳,0371-56058512\13\19
278,郑财招标采购-2022-182,2022年08月25日,http://hngp.gov.cn/henan/content?infoId=1229873&channelCode=H610102,1,1,,北京云上养康教育科技有限公司,北京市海淀区信息路22号B座2层210室,郑州旅游职业学院智慧旅游虚拟仿真实验实训中心,3358000,,郑州旅游职业学院,郑州市郑东新区金龙路188号,武衡,0371-61130307,河南万为项目咨询管理有限公司,郑州市郑东新区永和龙子湖广场A座813室,赵婷婷,0371-6163030315890624891
279,淇财招标采购-2022-23,2022年08月23日,http://hngp.gov.cn/henan/content?infoId=1229879&channelCode=H670202,"1,2,3,4,5,6,7,8",8,,"河南省赫赫信息科技有限公司,河南兴科源科技有限公司,河南敏健文化传媒有限公司,中国联合网络通信有限公司鹤壁市分公司,北京教之道科技发展有限公司,河南深海信息技术有限公司,河南华胜天成科技发展有限公司,河南绍荃科技有限公司","郑州高新技术产业开发区长椿路108号7幢1单元34层134号房,河南省郑州市金水区花园路39号国贸新领地4号楼2单元16层1603号,河南省鹤壁市淇县泰山路金湖国际广场A栋8号,河南省鹤壁市淇滨区兴鹤大街中段,北京市北京经济技术开发区荣华南路16号1幢11层A座1118,郑州市金水区农业路2号院4号楼1单元1层1号,郑州高新技术开发区药厂路79号5号楼1单元28层133号,河南省郑州市中原区冉屯路2号院4号楼2单元30层3003号","1＋X无人机职业技能等级考点建设,实训平台、课程资源及电商直 播设备,多媒体教室升级智慧黑板,机房升级改造,幼儿保育专业实训室提升建设,智能制造单元系统集成应用平台,智能制造实训室设备,智能制造实训中心提升","1096800.00,497700.00,631000.00,400000.00,1481800.00,1091880.00,1896622.00,1789600.00",,淇县职业中等专业学校,淇县云梦大道东段路北,葛先生,13693927946,河南德信建设工程咨询有限公司,鹤壁市淇滨区嵩山路海棠巷交叉口西150米,王女士,15039292696
